date,hour,lat_bin,lon_bin,avg_speed,trip_count
2025-06-25,17,29,17,33.440979853622494,1
2025-06-25,17,34,34,2.293398190836984,1
2025-06-25,18,0,32,23.992772620539608,1
2025-06-25,18,3,2,23.982712762544008,1
2025-06-25,18,3,24,16.911871387159,1
2025-06-25,18,5,25,39.695615945544525,1
2025-06-25,18,9,13,92.0629467549185,1
2025-06-25,18,9,21,58.14887595786761,1
2025-06-25,18,12,6,10.6365292447863,1
2025-06-25,18,13,29,20.51611784048905,1
2025-06-25,18,14,5,30.08169149492537,1
2025-06-25,18,14,21,34.50607862983343,1
2025-06-25,18,15,17,9.88626908932298,1
2025-06-25,18,18,0,4.973662829955613,1
2025-06-25,18,18,3,122.84431145894852,1
2025-06-25,18,20,20,16.27566064465314,2
2025-06-25,18,20,30,20.04979512639952,1
2025-06-25,18,22,24,17.484105468078045,1
2025-06-25,18,23,13,30.934637680215527,1
2025-06-25,18,25,23,20.260067065839507,1
2025-06-25,18,26,12,10.58798454290028,1
2025-06-25,18,26,14,69.13404415951358,1
2025-06-25,18,26,32,11.30478976964855,1
2025-06-25,18,27,17,8.810625840866757,1
2025-06-25,18,29,6,18.70669843176184,1
2025-06-25,18,30,29,54.26433291469548,1
2025-06-25,18,31,0,56.03140511723312,1
2025-06-25,18,32,24,9.204712217868355,1
2025-06-25,18,34,6,27.44643859781445,1
2025-06-25,19,0,24,14.698461259713948,1
2025-06-25,19,0,30,12.74195577714428,1
2025-06-25,19,7,5,35.711640885664444,1
2025-06-25,19,7,12,15.566673551655176,1
2025-06-25,19,9,24,50.71402122349933,1
2025-06-25,19,10,3,13.710187541884055,1
2025-06-25,19,10,10,10.585037934338061,2
2025-06-25,19,10,12,60.85625578636516,1
2025-06-25,19,12,1,33.58027009435905,1
2025-06-25,19,13,5,39.327771151390856,1
2025-06-25,19,16,11,2.818058583615846,1
2025-06-25,19,19,9,144.95382388744426,1
2025-06-25,19,22,24,23.81566040911931,1
2025-06-25,19,22,30,32.608490381838166,1
2025-06-25,19,26,14,49.83004467315696,1
2025-06-25,19,29,12,32.18892713535188,1
2025-06-25,19,33,30,65.04671274190832,1
2025-06-25,19,33,34,21.33889703787077,1
2025-06-25,19,34,9,5.878871998797621,1
2025-06-25,20,1,32,25.987102675955438,1
2025-06-25,20,4,19,2.9411592380423683,1
2025-06-25,20,8,17,14.48317680762704,1
2025-06-25,20,10,2,109.064317060362,1
2025-06-25,20,10,11,85.72894262124107,1
2025-06-25,20,13,1,19.353504241551043,2
2025-06-25,20,13,8,13.932623174794102,1
2025-06-25,20,14,23,13.062107245632788,1
2025-06-25,20,19,17,12.018214489999943,1
2025-06-25,20,26,32,35.52131699186787,1
2025-06-25,20,27,16,8.179499242132188,1
2025-06-25,20,32,17,46.93557744540757,1
2025-06-25,20,33,16,46.61805025889079,1
2025-06-25,21,1,32,48.80212285838073,1
2025-06-25,21,1,33,32.04622719413895,1
2025-06-25,21,8,20,9.488872143618272,1
2025-06-25,21,8,25,25.12937161323552,1
2025-06-25,21,9,0,106.28940419766867,1
2025-06-25,21,11,31,19.359587978043376,1
2025-06-25,21,13,13,27.910348405396437,1
2025-06-25,21,15,17,29.30076919021021,1
2025-06-25,21,16,15,3.0572665449627205,1
2025-06-25,21,18,8,24.36275668371396,1
2025-06-25,21,26,4,29.465183559696865,1
2025-06-25,21,26,34,42.69226874794455,1
2025-06-25,22,1,26,53.64459173803852,1
2025-06-25,22,2,20,35.97566518109057,1
2025-06-25,22,2,22,18.27222482685073,1
2025-06-25,22,5,1,57.2061858389801,1
2025-06-25,22,6,10,2.5245125494736094,1
2025-06-25,22,9,11,94.74394054660203,1
2025-06-25,22,9,22,5.954621646410416,1
2025-06-25,22,10,4,13.158124535130057,1
2025-06-25,22,11,30,17.859607540475587,1
2025-06-25,22,16,17,33.967786895326206,1
2025-06-25,22,17,32,37.012900528260765,1
2025-06-25,22,22,5,40.96722866024863,1
2025-06-25,22,22,11,31.70022049019789,1
2025-06-25,22,23,2,99.22661924518424,1
2025-06-25,22,23,8,31.7481554215224,1
2025-06-25,22,26,2,36.73843008668096,1
2025-06-25,22,30,8,36.62180995998163,1
2025-06-25,22,31,19,12.587873648070016,1
2025-06-25,22,31,29,75.99328584947436,1
2025-06-25,22,32,32,15.768258812762475,1
2025-06-25,22,33,21,25.85458095013029,1
2025-06-25,23,2,15,47.09843848866008,1
2025-06-25,23,6,16,14.492978549815971,1
2025-06-25,23,11,8,54.765299086861226,1
2025-06-25,23,13,24,129.03211681405787,1
2025-06-25,23,14,6,2.6600786101526204,1
2025-06-25,23,16,8,17.0653522386093,1
2025-06-25,23,16,10,39.62319718335742,1
2025-06-25,23,16,20,7.103885036540691,1
2025-06-25,23,18,19,39.05413488862046,1
2025-06-25,23,19,23,73.57647978300064,1
2025-06-25,23,22,31,6.955571731989598,1
2025-06-25,23,22,34,27.745453204946838,1
2025-06-25,23,24,23,55.29593789634665,1
2025-06-25,23,26,32,55.15382619420145,1
2025-06-25,23,29,20,53.56583436871767,1
2025-06-25,23,29,22,17.542197965737262,1
2025-06-25,23,30,18,26.138597643593688,1
2025-06-25,23,31,3,43.83657162251702,1
2025-06-25,23,32,28,18.623102064638125,1
2025-06-25,23,33,20,32.486508900769344,1
2025-06-26,0,3,9,89.17899222630298,1
2025-06-26,0,5,2,8.191729715035926,1
2025-06-26,0,17,7,43.48020937015384,1
2025-06-26,0,18,32,170.006668761227,1
2025-06-26,0,18,33,12.038915554376702,1
2025-06-26,0,20,26,28.1441499884765,1
2025-06-26,0,21,19,30.480814327243586,1
2025-06-26,0,25,12,11.754631485287192,1
2025-06-26,0,27,26,12.67372025407937,1
2025-06-26,0,29,12,21.355024499396382,1
2025-06-26,0,29,14,63.43050474691015,1
2025-06-26,0,32,34,2.320650736866314,1
2025-06-26,0,34,26,4.265893051759257,1
2025-06-26,0,34,32,2.7403725740044496,1
2025-06-26,1,0,19,8.10322108116565,1
2025-06-26,1,2,19,125.65824629206804,1
2025-06-26,1,3,6,10.848576644371548,1
2025-06-26,1,5,10,34.3623172252934,1
2025-06-26,1,13,3,31.141315178006465,1
2025-06-26,1,13,4,40.59312732590061,1
2025-06-26,1,17,2,40.99927629418047,1
2025-06-26,1,17,3,51.56919911985304,1
2025-06-26,1,19,6,165.8055270281079,1
2025-06-26,1,21,23,40.69292142473353,1
2025-06-26,1,23,10,9.631949723596062,1
2025-06-26,1,26,32,20.143582417607966,1
2025-06-26,1,27,31,23.525979230758814,1
2025-06-26,1,28,9,59.35954973994703,1
2025-06-26,1,28,28,30.408470353118087,1
2025-06-26,1,29,23,17.033060147896588,1
2025-06-26,1,31,14,15.586466868879574,1
2025-06-26,2,0,1,6.3319095976154,1
2025-06-26,2,3,22,33.173611585811905,1
2025-06-26,2,5,30,172.01204319439375,1
2025-06-26,2,5,32,83.92444111733457,1
2025-06-26,2,6,11,23.065520644184144,1
2025-06-26,2,8,4,6.702837939978791,1
2025-06-26,2,8,8,2.2678180341514707,1
2025-06-26,2,10,8,12.657681336110466,1
2025-06-26,2,10,17,32.85232198747035,1
2025-06-26,2,10,23,12.938461950571329,1
2025-06-26,2,10,27,42.89144630182377,1
2025-06-26,2,11,28,13.111912275826944,1
2025-06-26,2,14,7,49.28531955835224,1
2025-06-26,2,15,8,29.975021097708836,1
2025-06-26,2,19,19,3.655259887729661,1
2025-06-26,2,19,25,39.36956964550405,1
2025-06-26,2,20,4,124.93691053804068,1
2025-06-26,2,20,16,43.97284868586986,1
2025-06-26,2,22,29,69.5306278009063,1
2025-06-26,2,24,6,102.4513147215132,1
2025-06-26,2,26,14,34.44156652510778,1
2025-06-26,2,27,17,18.622781582046365,1
2025-06-26,2,32,4,14.198271800165536,1
2025-06-26,3,1,29,18.17131436051488,1
2025-06-26,3,1,31,57.80179086361821,1
2025-06-26,3,2,19,30.38290053067938,1
2025-06-26,3,3,28,28.669296487381324,1
2025-06-26,3,5,9,31.3540355198703,1
2025-06-26,3,9,16,113.94799783187564,1
2025-06-26,3,10,3,14.512962422142282,1
2025-06-26,3,11,32,11.242960543042765,1
2025-06-26,3,14,10,70.07815987625008,1
2025-06-26,3,15,26,17.57399486239405,1
2025-06-26,3,18,26,27.569023440348563,1
2025-06-26,3,21,20,9.082722300092058,1
2025-06-26,3,21,34,116.80223444433298,1
2025-06-26,3,23,0,49.19124966518455,1
2025-06-26,3,23,28,19.658484514599067,1
2025-06-26,3,24,15,24.16733543273776,1
2025-06-26,3,25,32,24.57699172165928,1
2025-06-26,3,27,0,8.703252198159566,1
2025-06-26,3,27,34,25.690054987173628,1
2025-06-26,3,28,2,6.379176250809298,1
2025-06-26,3,32,20,102.1517282486403,1
2025-06-26,4,0,14,51.315163440792254,1
2025-06-26,4,0,26,15.416726194942637,1
2025-06-26,4,2,13,16.413926612625776,1
2025-06-26,4,3,3,45.53011308431726,1
2025-06-26,4,4,8,42.25186313151155,1
2025-06-26,4,9,2,50.37393849013888,1
2025-06-26,4,9,9,42.85540129729363,1
2025-06-26,4,11,16,20.746695615701064,1
2025-06-26,4,11,34,46.87338497464194,1
2025-06-26,4,14,11,33.26661625580556,1
2025-06-26,4,15,34,2.412746948066581,1
2025-06-26,4,20,25,23.513747994984023,1
2025-06-26,4,21,3,10.328070116361005,1
2025-06-26,4,21,20,25.07644762884638,1
2025-06-26,4,26,33,60.08238418191018,1
2025-06-26,4,28,30,35.60419513997914,1
2025-06-26,4,32,0,27.82737942749357,1
2025-06-26,4,33,14,5.066397313908338,1
2025-06-26,4,34,3,31.718798206263603,1
2025-06-26,4,34,7,25.368314731235653,1
2025-06-26,5,0,29,1.3184771309071992,1
2025-06-26,5,3,5,10.874091011988405,1
2025-06-26,5,5,27,7.115423884374121,1
2025-06-26,5,7,8,4.61263871354176,1
2025-06-26,5,12,4,36.28846656353151,1
2025-06-26,5,12,6,23.49691684559576,1
2025-06-26,5,16,33,8.652047871831504,1
2025-06-26,5,17,31,26.959410932412627,1
2025-06-26,5,18,34,38.54858170591794,1
2025-06-26,5,26,3,96.91246638305168,1
2025-06-26,5,26,9,68.69729995178204,1
2025-06-26,5,28,32,20.57403669059858,1
2025-06-26,5,29,17,81.70996121600392,1
2025-06-26,5,29,20,9.865762903179473,1
2025-06-26,5,32,8,15.32629319564337,1
2025-06-26,5,33,19,12.587097199407667,1
2025-06-26,5,34,15,52.61863399356988,1
2025-06-26,6,1,4,27.552857396332573,1
2025-06-26,6,2,16,12.224050419036065,1
2025-06-26,6,6,21,8.939916829562051,1
2025-06-26,6,8,3,95.3851234460831,1
2025-06-26,6,10,23,28.429714723650054,1
2025-06-26,6,10,27,119.1674660725085,1
2025-06-26,6,12,12,11.490691053246389,1
2025-06-26,6,12,23,48.61558584719661,1
2025-06-26,6,17,33,7.751038137640093,1
2025-06-26,6,18,6,19.881056473912487,1
2025-06-26,6,19,7,17.609940054112798,1
2025-06-26,6,21,14,9.46153902284609,1
2025-06-26,6,22,31,6.518638339102248,1
2025-06-26,6,24,30,6.23639148819636,1
2025-06-26,6,24,34,11.48862661093286,1
2025-06-26,6,31,28,40.07077842915936,1
2025-06-26,6,31,33,159.83574318565653,1
2025-06-26,6,32,24,35.213588345011104,1
2025-06-26,7,2,12,6.170720070152406,1
2025-06-26,7,2,23,19.200256141181573,1
2025-06-26,7,5,30,3.818163702892048,1
2025-06-26,7,7,32,3.3168164208683795,1
2025-06-26,7,9,8,148.23318950630926,1
2025-06-26,7,9,32,27.23306328872124,1
2025-06-26,7,10,13,10.195127668527356,1
2025-06-26,7,12,31,27.341495780482788,1
2025-06-26,7,13,27,110.47286955726504,1
2025-06-26,7,14,13,6.770471810415737,1
2025-06-26,7,15,16,37.68624118073937,1
2025-06-26,7,15,25,6.129999680197388,1
2025-06-26,7,15,27,28.560207415688986,1
2025-06-26,7,16,2,28.814819922338756,1
2025-06-26,7,16,31,25.66455879928656,1
2025-06-26,7,17,16,23.20483616366669,1
2025-06-26,7,20,25,166.10337435984164,1
2025-06-26,7,22,22,78.54635045999339,1
2025-06-26,7,23,26,31.8900116176254,1
2025-06-26,7,24,24,22.64290080840065,1
2025-06-26,7,25,29,9.519781176604369,1
2025-06-26,7,27,13,2.1444528538196863,1
2025-06-26,7,28,2,45.57643817387997,1
2025-06-26,7,30,14,44.64215122925792,1
2025-06-26,7,32,21,65.24182504378628,1
2025-06-26,7,34,15,19.654603076292595,1
2025-06-26,8,0,13,61.18469229973304,1
2025-06-26,8,1,7,5.971986682578548,1
2025-06-26,8,2,0,20.92143517499749,1
2025-06-26,8,2,14,191.7456180458337,1
2025-06-26,8,4,13,36.33329953620038,1
2025-06-26,8,5,31,14.081550488763348,1
2025-06-26,8,7,3,43.31601543775787,1
2025-06-26,8,7,32,5.367804220948187,1
2025-06-26,8,8,13,39.55105173112448,1
2025-06-26,8,8,26,49.67817875139912,1
2025-06-26,8,8,29,23.176916566327375,1
2025-06-26,8,8,30,33.58586947930582,1
2025-06-26,8,12,14,8.636403661400326,1
2025-06-26,8,12,29,19.68217804182238,1
2025-06-26,8,13,3,30.55178354271436,1
2025-06-26,8,14,3,41.63176344755183,1
2025-06-26,8,14,8,25.351871069681216,1
2025-06-26,8,19,10,22.78159871518102,1
2025-06-26,8,21,1,3.330251982411009,1
2025-06-26,8,21,8,23.53151307596948,1
2025-06-26,8,23,15,9.935943093664868,1
2025-06-26,8,24,22,49.40042069559996,1
2025-06-26,8,26,6,8.631675035250742,1
2025-06-26,8,31,26,54.86437324961925,1
2025-06-26,8,33,23,21.538541436199267,1
2025-06-26,8,34,24,28.71211760561315,1
2025-06-26,9,1,8,6.831250450259175,1
2025-06-26,9,3,2,137.9507132109495,1
2025-06-26,9,3,3,48.22056881050637,1
2025-06-26,9,3,19,30.36702501611714,1
2025-06-26,9,4,14,32.06998201030864,1
2025-06-26,9,6,24,27.46401975325188,1
2025-06-26,9,8,0,5.940958321533545,1
2025-06-26,9,8,4,24.612027289168555,1
2025-06-26,9,9,34,100.78390138529625,1
2025-06-26,9,11,32,53.64924480458141,1
2025-06-26,9,15,30,12.056592772077328,1
2025-06-26,9,16,34,12.334482977830158,1
2025-06-26,9,20,27,21.990074918334003,1
2025-06-26,9,21,34,20.68518156654165,1
2025-06-26,9,22,12,19.234309968713625,1
2025-06-26,9,25,11,47.37368143817412,1
2025-06-26,9,26,19,15.398780757483625,1
2025-06-26,9,30,13,7.726516817663562,1
2025-06-26,9,31,33,2.912359542619071,1
2025-06-26,9,32,4,5.162815295099733,1
2025-06-26,9,32,7,9.718411120085356,1
2025-06-26,9,34,16,10.499347318469535,1
2025-06-26,9,34,28,21.48262355549639,1
2025-06-26,10,0,20,52.66051528558168,1
2025-06-26,10,1,17,45.81398655139501,1
2025-06-26,10,3,10,15.912350880249942,1
2025-06-26,10,4,20,9.657949009845042,1
2025-06-26,10,9,34,22.54238226954318,1
2025-06-26,10,11,9,93.75645058640865,2
2025-06-26,10,11,12,10.1700999841708,1
2025-06-26,10,12,32,37.00610161884413,1
2025-06-26,10,13,25,41.06593044550272,1
2025-06-26,10,14,31,24.0869417989176,1
2025-06-26,10,14,34,11.307611481891296,1
2025-06-26,10,16,33,29.372594052460265,1
2025-06-26,10,19,19,34.2664261316802,1
2025-06-26,10,23,33,33.31841657063794,1
2025-06-26,10,30,5,27.82897981460934,1
2025-06-26,11,0,21,31.81921594189614,1
2025-06-26,11,2,6,2.704500332240147,1
2025-06-26,11,2,34,17.14554995873265,1
2025-06-26,11,4,25,140.13671399773858,1
2025-06-26,11,5,25,72.89427942452795,1
2025-06-26,11,7,2,53.54473200136802,1
2025-06-26,11,9,3,229.62049041161,1
2025-06-26,11,10,32,34.477021956119984,1
2025-06-26,11,12,25,65.07480572714707,1
2025-06-26,11,14,10,38.04609920113528,1
2025-06-26,11,14,24,21.28108426430315,1
2025-06-26,11,15,13,19.46036628761462,1
2025-06-26,11,15,24,14.033523004760855,1
2025-06-26,11,16,1,30.798056208820903,1
2025-06-26,11,16,9,5.273407404941206,1
2025-06-26,11,17,27,31.03799857306155,1
2025-06-26,11,18,1,70.8106742883449,1
2025-06-26,11,24,32,42.00949729903018,1
2025-06-26,11,30,1,7.018158709967189,1
2025-06-26,11,31,29,103.18993081171584,1
2025-06-26,11,33,0,9.545479882189856,1
2025-06-26,11,34,25,17.517013897925537,1
2025-06-26,12,1,32,30.14371749351785,2
2025-06-26,12,3,23,26.8114880102312,1
2025-06-26,12,10,4,26.12149811019853,1
2025-06-26,12,10,25,21.71573229763896,1
2025-06-26,12,11,8,26.670159154821903,1
2025-06-26,12,14,20,204.6097036058175,1
2025-06-26,12,15,0,18.248278793788437,1
2025-06-26,12,16,0,32.15277432718821,1
2025-06-26,12,17,7,20.7537367564599,1
2025-06-26,12,20,6,1.8788698296536583,1
2025-06-26,12,22,18,7.328408643733151,1
2025-06-26,12,24,3,27.348193607223266,1
2025-06-26,12,24,7,17.53307110577711,1
2025-06-26,12,25,2,5.488334470412965,1
2025-06-26,12,26,13,74.22881980319096,1
2025-06-26,12,26,22,143.91462900913766,1
2025-06-26,12,27,30,24.19415340499105,1
2025-06-26,12,28,2,76.6713783874017,1
2025-06-26,12,29,2,4.2513239940590255,1
2025-06-26,12,29,12,92.56009114198196,1
2025-06-26,12,30,0,7.284686954533576,1
2025-06-26,12,32,15,4.3329397791871775,1
2025-06-26,12,33,23,35.23836649261803,1
2025-06-26,13,1,0,3.524975936758073,1
2025-06-26,13,2,20,26.22859263775913,1
2025-06-26,13,3,34,1.805865143820576,1
2025-06-26,13,5,34,25.825986599633417,1
2025-06-26,13,8,22,28.823301525211324,1
2025-06-26,13,15,17,54.284375702619286,1
2025-06-26,13,15,22,39.0356341411779,1
2025-06-26,13,16,10,13.863796467555613,1
2025-06-26,13,21,0,3.701309105259124,1
2025-06-26,13,21,21,16.128231259135173,1
2025-06-26,13,24,4,16.53770696690755,1
2025-06-26,13,25,1,10.224654951000508,1
2025-06-26,13,27,23,78.9077432125999,1
2025-06-26,13,28,0,9.583080751340272,1
2025-06-26,13,33,18,17.285318388776698,1
2025-06-26,13,34,5,38.10017983780583,1
2025-06-26,13,34,11,95.82264508027716,1
2025-06-26,13,34,34,54.567798803558695,1
2025-06-26,14,2,22,26.55073744839344,1
2025-06-26,14,2,25,18.34370317870201,1
2025-06-26,14,5,22,3.93257178045699,1
2025-06-26,14,6,9,86.10753343117557,1
2025-06-26,14,13,14,14.692314668466135,1
2025-06-26,14,15,3,185.35449752345696,1
2025-06-26,14,15,17,16.93392973391657,1
2025-06-26,14,16,12,100.86586033653376,1
2025-06-26,14,16,16,9.89507722607059,1
2025-06-26,14,17,14,19.53061863488365,1
2025-06-26,14,17,25,3.8514902019823247,1
2025-06-26,14,18,4,18.060552850637684,1
2025-06-26,14,19,1,79.66372393699308,1
2025-06-26,14,22,11,18.898945435057666,1
2025-06-26,14,24,30,43.616932004222086,1
2025-06-26,14,25,14,43.69474966184614,1
2025-06-26,14,28,34,16.60329172499884,1
2025-06-26,14,30,12,5.120279615292947,1
2025-06-26,14,31,8,47.01554260968516,1
2025-06-26,14,32,11,3.3596801429627763,1
2025-06-26,14,32,20,19.74051685595792,1
2025-06-26,14,34,3,12.33737849880789,1
2025-06-26,14,34,5,9.405083320098338,1
2025-06-26,14,34,34,6.594956737271543,1
2025-06-26,15,1,33,22.228458152227955,1
2025-06-26,15,13,14,21.322079759335672,1
2025-06-26,15,13,32,39.01472353543171,1
2025-06-26,15,15,0,31.4058913037847,1
2025-06-26,15,15,8,38.96223280641686,1
2025-06-26,15,17,17,36.95900635997524,1
2025-06-26,15,18,20,67.65793058874262,1
2025-06-26,15,19,16,17.670680843080618,1
2025-06-26,15,22,4,31.563633858577912,1
2025-06-26,15,24,0,38.44147980351992,1
2025-06-26,15,26,7,22.794432089213004,1
2025-06-26,15,31,0,58.11792261871461,1
2025-06-26,15,31,6,27.88592472512189,1
2025-06-26,15,33,2,27.973016611883025,1
2025-06-26,16,1,2,32.096602892664365,1
2025-06-26,16,2,20,8.673226613912885,1
2025-06-26,16,12,20,38.60087926654112,1
2025-06-26,16,14,9,29.46871300553479,1
2025-06-26,16,15,9,161.00881870534985,1
2025-06-26,16,16,0,9.95784708771275,1
2025-06-26,16,16,14,57.83091514945329,1
2025-06-26,16,16,19,5.329916501925058,1
2025-06-26,16,18,12,206.32597653524348,1
2025-06-26,16,20,6,29.37222213723662,1
2025-06-26,16,24,6,33.8070550705168,1
2025-06-26,16,26,14,31.75358226740643,1
2025-06-26,16,27,19,58.85884188174157,1
2025-06-26,16,31,2,18.09616101488236,1
2025-06-26,16,31,15,14.687090046346505,1
2025-06-26,16,31,27,24.82429290423705,1
2025-06-26,16,34,16,13.956109011543164,1
2025-06-26,16,34,27,22.551322373979712,1
2025-06-26,17,0,23,4.692539908009281,1
2025-06-26,17,0,25,63.14323264500097,1
2025-06-26,17,6,8,28.31207466375888,1
2025-06-26,17,7,3,70.25588071958902,1
2025-06-26,17,8,34,21.62848569283013,1
2025-06-26,17,9,30,26.481273442133656,1
2025-06-26,17,12,17,20.691408027924663,1
2025-06-26,17,16,1,20.21983880368681,1
2025-06-26,17,16,9,37.57847970962813,1
2025-06-26,17,19,10,47.52162889548613,1
2025-06-26,17,22,19,20.160606238439783,1
2025-06-26,17,22,21,46.12472635331573,1
2025-06-26,17,24,22,2.5176292475744924,1
2025-06-26,17,26,4,141.12569958492642,1
2025-06-26,17,27,1,14.611090279909313,1
2025-06-26,17,27,12,12.937036990173096,1
2025-06-26,17,31,31,18.069599846523857,1
2025-06-26,18,3,15,48.35063121834556,1
2025-06-26,18,3,19,36.071188162992186,1
2025-06-26,18,6,21,18.22468944128473,1
2025-06-26,18,8,20,20.10787825895923,1
2025-06-26,18,10,32,27.381803823533016,1
2025-06-26,18,11,27,24.886266226417224,1
2025-06-26,18,12,19,57.82699510559228,1
2025-06-26,18,21,8,34.02998749833718,1
2025-06-26,18,21,33,19.066382087916654,1
2025-06-26,18,22,34,16.424524755352337,1
2025-06-26,18,23,32,55.34909037968598,1
2025-06-26,18,24,21,10.450871050781348,1
2025-06-26,18,24,25,29.59531860126673,1
2025-06-26,18,24,34,7.6150088912976654,1
2025-06-26,18,27,12,7.847836194763109,1
2025-06-26,18,27,34,14.594855570873442,2
2025-06-26,18,28,9,24.81873492170777,1
2025-06-26,18,29,2,103.10254882057136,1
2025-06-26,18,30,27,10.2764227100774,1
2025-06-26,18,31,30,73.40017336142859,1
2025-06-26,18,32,1,23.915735427003888,1
2025-06-26,18,33,34,26.064092282856407,1
2025-06-26,18,34,6,26.45550590292481,1
2025-06-26,19,0,11,28.411152371144155,1
2025-06-26,19,0,24,75.49109655791037,1
2025-06-26,19,1,14,60.23522042086368,1
2025-06-26,19,2,1,11.86380008852575,1
2025-06-26,19,2,20,22.688997909853285,1
2025-06-26,19,3,17,24.20679820463502,1
2025-06-26,19,3,22,39.550168456175754,2
2025-06-26,19,9,24,36.98240236748126,1
2025-06-26,19,10,23,2.9761686742796427,1
2025-06-26,19,12,3,65.57348006345636,1
2025-06-26,19,12,20,203.62037520248052,1
2025-06-26,19,13,11,63.53971139665254,1
2025-06-26,19,16,26,19.4548782550488,1
2025-06-26,19,22,16,40.20604199739417,1
2025-06-26,19,23,16,85.72113483531368,1
2025-06-26,19,25,20,62.70887405303222,1
2025-06-26,19,27,1,50.109895988170464,1
2025-06-26,19,28,14,37.46352324824165,1
2025-06-26,19,34,22,14.515227131232065,1
2025-06-26,20,1,26,14.468027417842992,1
2025-06-26,20,1,30,22.71095067042037,1
2025-06-26,20,3,13,4.50081524036424,1
2025-06-26,20,5,6,5.57451899484036,1
2025-06-26,20,7,0,23.66767876125841,1
2025-06-26,20,9,18,52.653935426613145,1
2025-06-26,20,9,25,44.66852326154651,1
2025-06-26,20,10,11,11.717572522231112,1
2025-06-26,20,13,7,11.307016126696764,1
2025-06-26,20,13,14,21.065458409834,1
2025-06-26,20,19,31,5.955710990441962,1
2025-06-26,20,20,1,18.344766312453604,1
2025-06-26,20,20,20,37.96920098293756,1
2025-06-26,20,21,33,13.12426241742757,1
2025-06-26,20,22,10,17.07074774540265,1
2025-06-26,20,22,19,2.1909889107948155,1
2025-06-26,20,23,13,24.09959925797691,1
2025-06-26,20,24,7,34.94793002010007,1
2025-06-26,20,25,16,111.08480895627876,1
2025-06-26,20,25,29,21.33290378259612,1
2025-06-26,20,27,11,46.17844062874758,1
2025-06-26,20,28,12,11.109133634451736,1
2025-06-26,20,30,25,65.91108306190725,1
2025-06-26,20,30,32,29.33424387996665,1
2025-06-26,20,31,1,3.68821111992992,1
2025-06-26,20,33,0,43.65876892089807,1
2025-06-26,20,33,5,24.155826703260512,2
2025-06-26,20,33,18,8.56459727016223,1
2025-06-26,21,1,0,82.0365767786595,1
2025-06-26,21,1,29,2.308735334888725,1
2025-06-26,21,2,16,16.413174686122257,1
2025-06-26,21,2,24,66.0293333702972,1
2025-06-26,21,3,10,25.87810551739698,1
2025-06-26,21,4,0,38.00244818506773,1
2025-06-26,21,5,4,19.437637550008816,1
2025-06-26,21,5,15,1.453328839830296,1
2025-06-26,21,6,0,60.96941970350951,1
2025-06-26,21,9,6,10.28110186489709,1
2025-06-26,21,10,6,26.3116623471778,1
2025-06-26,21,10,23,12.79979896629981,1
2025-06-26,21,11,11,53.49227969415379,1
2025-06-26,21,11,28,43.13745010153543,1
2025-06-26,21,14,0,58.67698192792839,1
2025-06-26,21,14,2,7.718380085160954,1
2025-06-26,21,14,7,40.68810008151086,1
2025-06-26,21,14,30,90.08607213650548,1
2025-06-26,21,15,33,22.08407714675888,1
2025-06-26,21,17,17,12.978380575079155,1
2025-06-26,21,22,7,21.97444473243304,1
2025-06-26,21,23,12,8.763587447906893,1
2025-06-26,21,24,4,18.57419180254301,1
2025-06-26,21,25,23,40.94656786518578,1
2025-06-26,21,26,12,8.70265108465612,1
2025-06-26,21,26,20,18.633146030388417,1
2025-06-26,21,28,31,21.38757617466952,2
2025-06-26,21,28,32,39.230873575077325,1
2025-06-26,21,30,11,22.971144837398967,1
2025-06-26,21,30,16,3.902889744854033,1
2025-06-26,21,34,3,6.375153306902983,1
2025-06-26,22,1,23,11.43776675112144,1
2025-06-26,22,2,22,34.26299224132385,1
2025-06-26,22,5,9,50.20474310322835,2
2025-06-26,22,10,7,24.718461826580025,1
2025-06-26,22,10,8,13.629256704166414,1
2025-06-26,22,10,9,22.402749342645446,1
2025-06-26,22,17,18,143.54011214271094,1
2025-06-26,22,25,18,3.559899078708568,1
2025-06-26,22,25,24,84.21457310887828,1
2025-06-26,22,29,34,24.084612550291286,1
2025-06-26,22,32,2,24.140273807406064,1
2025-06-26,22,33,10,6.370219797877645,1
2025-06-26,22,33,12,39.928357694740846,1
2025-06-26,22,34,33,5.394112188905382,1
2025-06-26,23,1,14,26.3708483954734,1
2025-06-26,23,2,9,117.730663156613,1
2025-06-26,23,2,18,18.444277674221503,1
2025-06-26,23,5,23,35.96651132585905,1
2025-06-26,23,6,14,51.159508142579,1
2025-06-26,23,9,33,94.0235790149432,1
2025-06-26,23,10,14,14.927508991470468,1
2025-06-26,23,12,27,3.641882418130951,1
2025-06-26,23,13,33,109.79617118556742,1
2025-06-26,23,16,12,10.67496418875922,1
2025-06-26,23,20,1,25.69096335384481,1
2025-06-26,23,20,34,35.204373751638954,1
2025-06-26,23,25,11,60.336408658851646,1
2025-06-26,23,28,2,34.11360809006931,1
2025-06-26,23,28,32,36.4201388189667,1
2025-06-26,23,30,6,5.481590092497088,1
2025-06-26,23,32,20,149.97271907881142,1
2025-06-26,23,32,24,36.027339321334225,1
2025-06-26,23,32,32,67.59024337721566,1
2025-06-26,23,33,31,43.667720693299714,1
2025-06-26,23,34,11,25.304075426422965,1
2025-06-26,23,34,13,7.994932936270905,1
